time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,roll_ddot,pitch_ddot,yaw_ddot,quat_w,quat_x,quat_y,quat_z,quat_dot_w,quat_dot_x,quat_dot_y,quat_dot_z
4.15,1.58396788738247,0,-3.14480171382549,0.902430403280742,0,-0.851580004071079,-0.121658222209761,0,0.46550631529732,0,0,0,0,0,1.65096778518877e-17,0,0,9.12423816153731e-17,0,0,0,0,0,0,0,0
4.16,1.592986001905,0,-3.15329422805939,0.901181840713045,0,-0.846921812375471,-0.128054513724001,0,0.466124527231862,0,0,0,0,0,1.74017654665996e-17,0,0,9.18748115746698e-17,0,0,0,0,0,0,0,0
4.17,1.60199131096908,0,-3.16174013021253,0.899869310173815,0,-0.842257662309699,-0.134451654675768,0,0.4666981039315,0,0,0,0,0,1.82977446477133e-17,0,0,9.25289187368769e-17,0,0,0,0,0,0,0,0
4.18,1.61098317486874,0,-3.17013936292153,0.898492808038674,0,-0.837587996800935,-0.140848669591372,0,0.467227729147255,0,0,0,0,0,1.9197690937089e-17,0,0,9.32049709806668e-17,0,0,0,0,0,0,0,0
4.19,1.61996095391068,0,-3.17849187321825,0.897052340482021,0,-0.832913251977281,-0.147244574207307,0,0.467714078950879,0,0,0,0,0,2.01016806218798e-17,0,0,9.39032439574011e-17,0,0,0,0,0,0,0,0
4.2,1.62892400851273,0,-3.18679761246212,0.895547923564397,0,-0.828233857244287,-0.153638375576467,0,0.468157821791093,0,0,0,0,0,2.10097907577125e-17,0,0,9.46240211887422e-17,0,0,0,0,0,0,0,0
4.21,1.63787169930309,0,-3.19505653627336,0.893979583318788,0,-0.823550235360896,-0.160029072174377,0,0.468559618549811,0,0,0,0,0,2.19220991917202e-17,0,0,9.53675941682142e-17,0,0,0,0,0,0,0,0
4.22,1.64680338722052,0,-3.20326860446685,0.89234735583587,0,-0.81886280251483,-0.16641565400542,0,0.468920122598369,0,0,0,0,0,2.28386845854268e-17,0,0,9.61342624666434e-17,0,0,0,0,0,0,0,0
4.23,1.65571843361533,0,-3.2114337809868,0.890651287348187,0,-0.814171968397417,-0.172797102709058,0,0.469239979853758,0,0,0,0,0,2.37596264374854e-17,0,0,9.69243338414111e-17,0,0,0,0,0,0,0,0
4.24,1.66461620035119,0,-3.21955203384216,0.888891434313272,0,-0.809478136277853,-0.179172391666061,0,0.46951982883485,0,0,0,0,0,2.46850051062688e-17,0,0,9.77381243494441e-17,0,0,0,0,0,0,0,0
4.25,1.67349604990783,0,-3.22762333504278,0.8870678634957,0,-0.804781703076902,-0.185540486104732,0,0.469760300718629,0,0,0,0,0,2.56149018323112e-17,0,0,9.85759584638652e-17,0,0,0,0,0,0,0,0
4.26,1.6823573454845,0,-3.23564766053627,0.885180652048082,0,-0.800083059440031,-0.191900343207134,0,0.469962019396419,0,0,0,0,0,2.65493987605966e-17,0,0,9.94381691942192e-17,0,0,0,0,0,0,0,0
4.27,1.69119945110425,0,-3.24362499014562,0.883229887591,0,-0.79538258980999,-0.198250912215313,0,0.470125601530116,0,0,0,0,0,2.74885789626896e-17,0,0,1.00325098210185e-16,0,0,0,0,0,0,0,0
4.28,1.700021731719,0,-3.25155530750754,0.881215668291871,0,-0.790680672498822,-0.204591134537527,0,0.470251656608413,0,0,0,0,0,2.84325264587014e-17,0,0,1.01237095968675e-16,0,0,0,0,0,0,0,0
4.29,1.7088235533154,0,-3.2594386000115,0.879138102942754,0,-0.785977679759316,-0.210919943854469,0,0.470340787003034,0,0,0,0,0,2.93813262390852e-17,0,0,1.02174521844219e-16,0,0,0,0,0,0,0,0
4.3,1.71760428302147,0,-3.2672748587395,0.8769973110371,0,-0.781273977855893,-0.217236266225493,0,0.47039358802496,0,0,0,0,0,3.03350642862483e-17,0,0,1.03137744262522e-16,0,0,0,0,0,0,0,0
4.31,1.72636328921399,0,-3.27506407840654,0.874793422845426,0,-0.776569927134932,-0.223539020194844,0,0.47041064798066,0,0,0,0,0,3.12938275959721e-17,0,0,1.04127140837055e-16,0,0,0,0,0,0,0,0
4.32,1.73509994162662,0,-3.28280625730178,0.872526579489945,0,-0.77186588209454,-0.229827116897876,0,0.47039254822832,0,0,0,0,0,3.22577041986251e-17,0,0,1.05143098508573e-16,0,0,0,0,0,0,0,0
4.33,1.74381361145884,0,-3.2905013972304,0.870196933018115,0,-0.767162191453746,-0.236099460167284,0,0.47033986323407,0,0,0,0,0,3.32267831801544e-17,0,0,1.06186013687386e-16,0,0,0,0,0,0,0,0
4.34,1.75250367148552,0,-3.29814950345617,0.867804646475137,0,-0.762459198221144,-0.242354946639329,0,0.470253160628219,0,0,0,0,0,3.42011547028384e-17,0,0,1.07256292398236e-16,0,0,0,0,0,0,0,0
4.35,1.76116949616725,0,-3.30575058464469,0.86534989397539,0,-0.757757239762971,-0.248592465860062,0,0.470133001261478,0,0,0,0,0,3.51809100257809e-17,0,0,1.08354350427604e-16,0,0,0,0,0,0,0,0
4.36,1.76981046176144,0,-3.31330465280727,0.862832860772802,0,-0.753056647870619,-0.254810900391549,0,0.469979939261194,0,0,0,0,0,3.61661415251237e-17,0,0,1.09480613473254e-16,0,0,0,0,0,0,0,0
4.37,1.77842594643399,0,-3.32081172324554,0.860253743330156,0,-0.74835774882759,-0.261009125918099,0,0.469794522087576,0,0,0,0,0,3.71569427139561e-17,0,0,1.10635517295807e-16,0,0,0,0,0,0,0,0
4.38,1.78701533037178,0,-3.32827181449672,0.85761274938734,0,-0.743660863475886,-0.267186011352491,0,0.469577290589925,0,0,0,0,0,3.81534082618906e-17,0,0,1.11819507872107e-16,0,0,0,0,0,0,0,0
4.39,1.79557799589574,0,-3.33568494827951,0.854910098028527,0,-0.738966307281835,-0.273340418942194,0,0.469328779062868,0,0,0,0,0,3.91556340142778e-17,0,0,1.1303304155015e-16,0,0,0,0,0,0,0,0
4.4,1.80411332757467,0,-3.34305114944065,0.8521460197483,0,-0.734274390401357,-0.279471204375598,0,0.469049515302578,0,0,0,0,0,4.01637170110264e-17,0,0,1.14276585205282e-16,0,0,0,0,0,0,0,0
4.41,1.81262071233959,0,-3.35037044590219,0.849320756516712,0,-0.729585417744671,-0.285577216888239,0,0.468740020663014,0,0,0,0,0,4.1177755504991e-17,0,0,1.15550616397378e-16,0,0,0,0,0,0,0,0
4.42,1.82109953959891,0,-3.35764286860929,0.846434561843281,0,-0.724899689040431,-0.291657299369023,0,0.468400810112141,0,0,0,0,0,4.21978489798917e-17,0,0,1.16855623528677e-16,0,0,0,0,0,0,0,0
4.43,1.82954920135406,0,-3.36486845147877,0.843487700839928,0,-0.720217498899308,-0.297710288466453,0,0.468032392288165,0,0,0,0,0,4.32240981677179e-17,0,0,1.18192106001923e-16,0,0,0,0,0,0,0,0
4.44,1.83796909231589,0,-3.37204723134823,0.840480450282846,0,-0.715539136877005,-0.303735014694855,0,0.467635269555762,0,0,0,0,0,4.4256605065573e-17,0,0,1.19560574378406e-16,0,0,0,0,0,0,0,0
4.45,1.84635861002157,0,-3.3791792479258,0.837413098673315,0,-0.710864887536712,-0.309730302540601,0,0.467209938062303,0,0,0,0,0,4.52954729519058e-17,0,0,1.20961550535503e-16,0,0,0,0,0,0,0,0
4.46,1.85471715495215,0,-3.38626454374055,0.834285946297448,0,-0.706195030510997,-0.315694970568338,0,0.46675688779409,0,0,0,0,0,4.63408064020766e-17,0,0,1.22395567823243e-16,0,0,0,0,0,0,0,0
4.47,1.86304413065074,0,-3.39330316409348,0.831099305284877,0,-0.701529840563136,-0.321627831527215,0,0.466276602632578,0,0,0,0,0,4.73927113031934e-17,0,0,1.23863171219402e-16,0,0,0,0,0,0,0,0
4.48,1.87133894384117,0,-3.40029515700911,0.827853499666378,0,-0.696869587647881,-0.327527692457103,0,0.465769560410612,0,0,0,0,0,4.84512948681565e-17,0,0,1.25364917482573e-16,0,0,0,0,0,0,0,0
4.49,1.87960100454734,0,-3.40724057318775,0.824548865430431,0,-0.692214536971664,-0.333393354794826,0,0.465236232968648,0,0,0,0,0,4.95166656488389e-17,0,0,1.26901375302622e-16,0,0,0,0,0,0,0,0
4.5,1.88782972621305,0,-3.41413946595825,0.821185750578723,0,-0.68756494905224,-0.339223614480385,0,0.46467708621099,0,0,0,0,0,5.05889335483268e-17,0,0,1.28473125447878e-16,0,0,0,0,0,0,0,0
4.51,1.89602452582241,0,-3.42099189123145,0.817764515180579,0,-0.682921079777768,-0.345017262063183,0,0.464092580162014,0,0,0,0,0,5.16682098321371e-17,0,0,1.3008076090835e-16,0,0,0,0,0,0,0,0
4.52,1.90418482402079,0,-3.42779790745418,0.814285531426343,0,-0.678283180465328,-0.350773082808251,0,0.463483169022402,0,0,0,0,0,5.27546071383232e-17,0,0,1.31724887034207e-16,0,0,0,0,0,0,0,0
4.53,1.91231004523627,0,-3.43455757556381,0.810749183679686,0,-0.673651497918877,-0.356489856802477,0,0.462849301225366,0,0,0,0,0,5.3848239486373e-17,0,0,1.33406121668678e-16,0,0,0,0,0,0,0,0
4.54,1.92039961780167,0,-3.44127095894343,0.807155868528861,0,-0.669026274486644,-0.362166359060825,0,0.46219141949288,0,0,0,0,0,5.49492222847948e-17,0,0,1.35125095274471e-16,0,0,0,0,0,0,0,0
4.55,1.92845297407701,0,-3.44793812337757,0.803505994836886,0,-0.664407748117959,-0.367801359632567,0,0.461509960891911,0,0,0,0,0,5.60576723372806e-17,0,0,1.3688245105273e-16,0,0,0,0,0,0,0,0
4.56,1.93646955057252,0,-3.4545591370085,0.799799983790671,0,-0.659796152419524,-0.373393623707508,0,0.460805356890646,0,0,0,0,0,5.7173707847325e-17,0,0,1.3867884505344e-16,0,0,0,0,0,0,0,0
4.57,1.94444878807213,0,-3.46113407029306,0.796038268949086,0,-0.655191716711118,-0.378941911722205,0,0.460078033414722,0,0,0,0,0,5.82974484211712e-17,0,0,1.40514946276138e-16,0,0,0,0,0,0,0,0
4.58,1.95239013175739,0,-3.46766299596011,0.792221296289958,0,-0.650594666080744,-0.384444979466204,0,0.459328410903454,0,0,0,0,0,5.94290150689458e-17,0,0,1.42391436759656e-16,0,0,0,0,0,0,0,0
4.59,1.96029303133195,0,-3.47414598896843,0.78834952425601,0,-0.646005221439206,-0.389901578188256,0,0.458556904366067,0,0,0,0,0,6.05685302038298e-17,0,0,1.44309011659531e-16,0,0,0,0,0,0,0,0
4.6,1.96815694114638,0,-3.48058312646527,0.784423423799738,0,-0.641423599574134,-0.395310454702549,0,0.457763923437925,0,0,0,0,0,6.17161176391075e-17,0,0,1.46268379311592e-16,0,0,0,0,0,0,0,0
4.61,1.97598132032349,0,-3.48697448774534,0.780443478427229,0,-0.636850013203439,-0.400670351494927,0,0.456949872436756,0,0,0,0,0,6.28719025829185e-17,0,0,1.48270261280115e-16,0,0,0,0,0,0,0,0
4.62,1.98376563288414,0,-3.49332015421043,0.776410184240909,0,-0.63228467102821,-0.405980006829125,0,0.456115150418888,0,0,0,0,0,6.40360116305275e-17,0,0,1.5031539238881e-16,0,0,0,0,0,0,0,0
4.63,1.99150934787332,0,-3.49962020932945,0.772324049981236,0,-0.627727777785042,-0.411238154852987,0,0.455260151235472,0,0,0,0,0,6.5208572753912e-17,0,0,1.5240452073272e-16,0,0,0,0,0,0,0,0
4.64,1.99921193948683,0,-3.50587473859908,0.768185597067323,0,-0.623179534297812,-0.416443525704695,0,0.454385263588717,0,0,0,0,0,6.63897152884522e-17,0,0,1.54538407669017e-16,0,0,0,0,0,0,0,0
4.65,2.0068728871982,0,-3.51208382950489,0.763995359636511,0,-0.618640137528887,-0.421594845618994,0,0.453490871088115,0,0,0,0,0,6.75795699164937e-17,0,0,1.56717827784437e-16,0,0,0,0,0,0,0,0
4.66,2.01449167588607,0,-3.51824757148298,0.759753884582866,0,-0.614109780629766,-0.426690837033419,0,0.452577352306671,0,0,0,0,0,6.87782686475343e-17,0,0,1.58943568836975e-16,0,0,0,0,0,0,0,0
4.67,2.02206779596198,0,-3.5243660558821,0.755461731594622,0,-0.609588652991167,-0.431730218694518,0,0.451645080837136,0,0,0,0,0,6.99859447947704e-17,0,0,1.61216431669222e-16,0,0,0,0,0,0,0,0
4.68,2.02960074349848,0,-3.53043937592634,0.751119473190561,0,-0.605076940292547,-0.436711705764082,0,0.450694425348231,0,0,0,0,0,7.12027329477157e-17,0,0,1.63537230090509e-16,0,0,0,0,0,0,0,0
4.69,2.03709002035759,0,-3.53646762667821,0.746727694755327,0,-0.600574824551062,-0.441634009925366,0,0.44972574964088,0,0,0,0,0,7.24287689405874e-17,0,0,1.65906790724839e-16,0,0,0,0,0,0,0,0
4.7,2.04453513431966,0,-3.54245090500229,0.742286994573682,0,-0.596082484169965,-0.446495839489319,0,0.448739412704437,0,0,0,0,0,7.36641898161302e-17,0,0,1.68325952821254e-16,0,0,0,0,0,0,0,0
4.71,2.05193559921253,0,-3.54838930952932,0.737797983863698,0,-0.591600093986435,-0.451295899500805,0,0.44773576877292,0,0,0,0,0,7.49091337845251e-17,0,0,1.70795568023103e-16,0,0,0,0,0,0,0,0
4.72,2.05929093504101,0,-3.55428294062079,0.733261286808885,0,-0.587127825318858,-0.456032891844834,0,0.446715167381232,0,0,0,0,0,7.61637401770057e-17,0,0,1.73316500092308e-16,0,0,0,0,0,0,0,0
4.73,2.06660066811671,0,-3.56013190033396,0.72867754058926,0,-0.582665846013528,-0.460705515352785,0,0.445677953421399,0,0,0,0,0,7.74281493937726e-17,0,0,1.75889624584456e-16,0,0,0,0,0,0,0,0
4.74,2.07386433118815,0,-3.56593629238738,0.724047395411354,0,-0.578214320490802,-0.465312465908632,0,0.444624467198794,0,0,0,0,0,7.87025028457733e-17,0,0,1.78515828470186e-16,0,0,0,0,0,0,0,0
4.75,2.08108146357116,0,-3.57169622212689,0.719371514537148,0,-0.573773409790681,-0.469852436555168,0,0.443555044488367,0,0,0,0,0,7.99869428898769e-17,0,0,1.81196009697963e-16,0,0,0,0,0,0,0,0
4.76,2.0882516112796,0,-3.57741179649198,0.714650574311963,0,-0.569343271617834,-0.474324117600235,0,0.442470016590877,0,0,0,0,0,8.12816127569432e-17,0,0,1.83931076692956e-16,0,0,0,0,0,0,0,0
4.77,2.09537432715629,0,-3.58308312398274,0.709885264191271,0,-0.56492406038606,-0.478726196722946,0,0.441369710389118,0,0,0,0,0,8.25866564722462e-17,0,0,1.86721947786269e-16,0,0,0,0,0,0,0,0
4.78,2.10244917100428,0,-3.58871031462709,0.705076286766455,0,-0.560515927262184,-0.483057359079913,0,0.440254448404151,0,0,0,0,0,8.39022187676747e-17,0,0,1.89569550568359e-16,0,0,0,0,0,0,0,0
4.79,2.10947570971831,0,-3.59429347994857,0.700224357789501,0,-0.556119020209397,-0.487316287411469,0,0.439124548851531,0,0,0,0,0,8.52284449850905e-17,0,0,1.92474821159923e-16,0,0,0,0,0,0,0,0
4.8,2.11645351741655,0,-3.59983273293453,0.695330206196631,0,-0.551733484030026,-0.491501662147902,0,0.437980325697539,0,0,0,0,0,8.65654809701762e-17,0,0,1.95438703393025e-16,0,0,0,0,0,0,0,0
4.81,2.12338217557253,0,-3.6053281880047,0.690394574130872,0,-0.547359460407747,-0.49561216151567,0,0.436822088715408,0,0,0,0,0,8.79134729560624e-17,0,0,1.9846214789465e-16,0,0,0,0,0,0,0,0
4.82,2.13026127314736,0,-3.61077996098024,0.685418216963562,0,-0.542997087949236,-0.499646461643634,0,0.435650143541554,0,0,0,0,0,8.92725674359639e-17,0,0,2.01546111064207e-16,0,0,0,0,0,0,0,0
4.83,2.13709040672206,0,-3.61618816905314,0.680401903314797,0,-0.538646502225255,-0.503603236669283,0,0.434464791731809,0,0,0,0,0,9.06429110240074e-17,0,0,2.04691553935879e-16,0,0,0,0,0,0,0,0
4.84,2.1438691806302,0,-3.6215529307561,0.675346415072812,0,-0.534307835811174,-0.507481158844957,0,0.433266330817642,0,0,0,0,0,9.20246503033648e-17,0,0,2.07899440915921e-16,0,0,0,0,0,0,0,0
4.85,2.15059720709064,0,-3.62687436593278,0.670252547412301,0,-0.529981218326937,-0.511278898644076,0,0.432055054362396,0,0,0,0,0,9.34179316607489e-17,0,0,2.11170738384265e-16,0,0,0,0,0,0,0,0
4.86,2.1572741063405,0,-3.63215259570841,0.665121108811676,0,-0.525666776476463,-0.514995124867361,0,0.430831252017513,0,0,0,0,0,9.48229011062525e-17,0,0,2.14506413148887e-16,0,0,0,0,0,0,0,0
4.87,2.16389950676825,0,-3.63738774246083,0.659952921069263,0,-0.521364634086478,-0.518628504749067,0,0.429595209578767,0,0,0,0,0,9.62397040774465e-17,0,0,2.17907430740527e-16,0,0,0,0,0,0,0,0
4.88,2.17047304504704,0,-3.64257992979194,0.654748819318436,0,-0.517074912144797,-0.522177704063202,0,0.428347209042489,0,0,0,0,0,9.76684852265617e-17,0,0,2.21374753534293e-16,0,0,0,0,0,0,0,0
4.89,2.17699436626805,0,-3.64772928249948,0.649509652041686,0,-0.512797728838034,-0.525641387229755,0,0.427087528661798,0,0,0,0,0,9.91093881895044e-17,0,0,2.24909338683642e-16,0,0,0,0,0,0,0,0
4.9,2.18346312407411,0,-3.6528359265492,0.644236281083632,0,-0.508533199588752,-0.529018217420925,0,0.425816443002832,0,0,0,0,0,1.00562555335357e-16,0,0,2.28512135851081e-16,0,0,0,0,0,0,0,0
4.91,2.18987898079336,0,-3.6578999890474,0.638929581662968,0,-0.504281437092056,-0.532306856667339,0,0.424534223000976,0,0,0,0,0,1.02028127494919e-16,0,0,2.32184084718645e-16,0,0,0,0,0,0,0,0
4.92,2.19624160757302,0,-3.66292159821386,0.633590442383347,0,-0.500042551351615,-0.535505965964288,0,0.423241136017092,0,0,0,0,0,1.03506243666739e-16,0,0,2.359261122599e-16,0,0,0,0,0,0,0,0
4.93,2.20255068451334,0,-3.66790088335507,0.628219765243202,0,-0.495816649715128,-0.538614205377944,0,0.421937445893746,0,0,0,0,0,1.04997040698972e-16,0,0,2.39739129753741e-16,0,0,0,0,0,0,0,0
4.94,2.20880590080153,0,-3.67283797483788,0.622818465644508,0,-0.491603836909224,-0.54163023415159,0,0.420623413011439,0,0,0,0,0,1.0650065294528e-16,0,0,2.43624029518704e-16,0,0,0,0,0,0,0,0
4.95,2.21500695484592,0,-3.67773300406344,0.61738747240048,0,-0.487404215073808,-0.544552710811845,0,0.419299294344838,0,0,0,0,0,1.0801721189285e-16,0,0,2.4758168134484e-16,0,0,0,0,0,0,0,0
4.96,2.22115355441,0,-3.6825861034415,0.611927727742206,0,-0.483217883795826,-0.54738029327489,0,0.417965343519004,0,0,0,0,0,1.09546845760491e-16,0,0,2.5161292859834e-16,0,0,0,0,0,0,0,0
4.97,2.22724541674674,0,-3.68739740636505,0.606440187324223,0,-0.479044940142493,-0.550111638952692,0,0.416621810865619,0,0,0,0,0,1.1108967906458e-16,0,0,2.55718583972217e-16,0,0,0,0,0,0,0,0
4.98,2.23328226873274,0,-3.6921670471853,0.600925820229024,0,-0.474885478693937,-0.552745404859234,0,0.415268943479217,0,0,0,0,0,1.12645832150511e-16,0,0,2.59899424854184e-16,0,0,0,0,0,0,0,0
4.99,2.23926384700261,0,-3.69689516118696,0.595385608970514,0,-0.470739591575293,-0.555280247716734,0,0.413906985273418,0,0,0,0,0,1.14215420687087e-16,0,0,2.64156188280654e-16,0,0,0,0,0,0,0,0
5,2.24518989808327,0,-3.70158188456384,0.589820549496389,0,-0.466607368488229,-0.557714824061878,0,0.412536177037147,0,0,0,0,0,1.15798555121144e-16,0,0,2.68489565443337e-16,0,0,0,0,0,0,0,0
5.01,2.25106017852827,0,-3.70622735439479,0.584231651189463,0,-0.462488896741915,-0.56004779035204,0,0.411156756490874,0,0,0,0,0,1.17395340089466e-16,0,0,2.72900195712322e-16,0,0,0,0,0,0,0,0
5.02,2.25687445505219,0,-3.7108317086199,0.578619936867931,0,-0.458384261283422,-0.562277803071513,0,0.409768958342836,0,0,0,0,0,1.19005873784868e-16,0,0,2.77388660136693e-16,0,0,0,0,0,0,0,0
5.03,2.26263250466493,0,-3.71539508601706,0.57298644278457,0,-0.454293544727568,-0.564403518837729,0,0.408373014345271,0,0,0,0,0,1.20630247273058e-16,0,0,2.81955474380767e-16,0,0,0,0,0,0,0,0
5.04,2.26833411480613,0,-3.71991762617875,0.56733221862487,0,-0.450216827386191,-0.56642359450749,0,0.406969153350643,0,0,0,0,0,1.22268543756688e-16,0,0,2.86601081050792e-16,0,0,0,0,0,0,0,0
5.05,2.2739790834794,0,-3.7243994694892,0.561658327504117,0,-0.446154187296873,-0.568336687283189,0,0.405557601367876,0,0,0,0,0,1.23920837782694e-16,0,0,2.91325841363486e-16,0,0,0,0,0,0,0,0
5.06,2.27956721938665,0,-3.72884075710175,0.555965845963401,0,-0.442105700251085,-0.570141454819041,0,0.404138581618579,0,0,0,0,0,1.25587194388793e-16,0,0,2.96130026104113e-16,0,0,0,0,0,0,0,0
5.07,2.28509834206232,0,-3.73324163091652,0.550255863964569,0,-0.43807143982179,-0.571836555327304,0,0.402712314593278,0,0,0,0,0,1.27267668184654e-16,0,0,3.01013805817821e-16,0,0,0,0,0,0,0,0
5.08,2.29057228200752,0,-3.73760223355842,0.544529484884111,0,-0.434051477390463,-0.573420647684507,0,0.401279018107646,0,0,0,0,0,1.28962302362982e-16,0,0,3.05977240173763e-16,0,0,0,0,0,0,0,0
5.09,2.29598888082419,0,-3.74192270835529,0.53878782550599,0,-0.430045882173564,-0.574892391537675,0,0.399838907358728,0,0,0,0,0,1.30671127635373e-16,0,0,3.1102026643696e-16,0,0,0,0,0,0,0,0
5.1,2.3013479913491,0,-3.74620319931643,0.533032016013401,0,-0.426054721248439,-0.576250447410558,0,0.398392194981175,0,0,0,0,0,1.3239416108747e-16,0,0,3.16142686978116e-16,0,0,0,0,0,0,0,0
5.11,2.30664947778783,0,-3.75044385111134,0.527263199979478,0,-0.422078059578668,-0.577493476809849,0,0.396939091103472,0,0,0,0,0,1.34131404947507e-16,0,0,3.21344155746417e-16,0,0,0,0,0,0,0,0
5.12,2.31189321584858,0,-3.75464480904867,0.521482534356929,0,-0.418115960038842,-0.57862014233142,0,0.395479803404167,0,0,0,0,0,1.35882845261957e-16,0,0,3.26624163624932e-16,0,0,0,0,0,0,0,0
5.13,2.31707909287593,0,-3.75880621905547,0.515691189466616,0,-0.414168483438781,-0.579629107766539,0,0.394014537168098,0,0,0,0,0,1.37648450471516e-16,0,0,3.31982022582454e-16,0,0,0,0,0,0,0,0
5.14,2.32220700798446,0,-3.76292822765669,0.509890348985067,0,-0.410235688547192,-0.580519038208101,0,0.392543495342628,0,0,0,0,0,1.39428169880201e-16,0,0,3.37416848529477e-16,0,0,0,0,0,0,0,0
5.15,2.32727687219224,0,-3.76701098195484,0.504081209930931,0,-0.406317632114759,-0.58128860015685,0,0.391066878593868,0,0,0,0,0,1.41221932009819e-16,0,0,3.42927542779588e-16,0,0,0,0,0,0,0,0
5.16,2.33228860855417,0,-3.77105462960992,0.49826498265037,0,-0.402414368896681,-0.581936461627609,0,0.389584885362911,0,0,0,0,0,1.43029642831526e-16,0,0,3.48512772010669e-16,0,0,0,0,0,0,0,0
5.17,2.33724215229521,0,-3.77505931881964,0.492442890801381,0,-0.398525951674633,-0.582461292255502,0,0.388097711922058,0,0,0,0,0,1.4485118386563e-16,0,0,3.54170946613223e-16,0,0,0,0,0,0,0,0
5.18,2.34213745094334,0,-3.77902519829972,0.486616171337068,0,-0.394652431278178,-0.582861763402182,0,0.38660555243105,0,0,0,0,0,1.46686410140166e-16,0,0,3.5990019730556e-16,0,0,0,0,0,0,0,0
5.19,2.34697446446252,0,-3.7829524172645,0.480786074487842,0,-0.390793856605612,-0.583136548262056,0,0.385108598993296,0,0,0,0,0,1.4853514799814e-16,0,0,3.65698349887795e-16,0,0,0,0,0,0,0,0
5.2,2.35175316538531,0,-3.78684112540774,0.474953863742565,0,-0.386950274644241,-0.583284321968511,0,0.383607041712102,0,0,0,0,0,1.5039719274265e-16,0,0,3.71562897998436e-16,0,0,0,0,0,0,0,0
5.21,2.35647353894534,0,-3.79069147288361,0.469120815828627,0,-0.383121730490107,-0.583303761700137,0,0.382101068746902,0,0,0,0,0,1.52272306108377e-16,0,0,3.78670082242601e-16,0,0,0,0,0,0,0,0
5.22,2.36113558320967,0,-3.79450361028785,0.463288220690962,0,-0.37930826736714,-0.583193546786958,0,0.380590866369485,0,0,0,0,0,1.54160213547163e-16,0,0,3.88117969319046e-16,0,0,0,0,0,0,0,0
5.23,2.36573930921076,0,-3.79827768863917,0.457457381470007,0,-0.375509926645759,-0.582952358816656,0,0.379076619020227,0,0,0,0,0,1.56060601314622e-16,0,0,3.97745885583308e-16,0,0,0,0,0,0,0,0
5.24,2.37028474107837,0,-3.80201385936076,0.451629614478589,0,-0.3717267478609,-0.582578881740792,0,0.377558509364316,0,0,0,0,0,1.57973113343861e-16,0,0,4.07554317815186e-16,0,0,0,0,0,0,0,0
5.25,2.37477191617117,0,-3.8057122742621,0.445806249177757,0,-0.36795876872949,-0.582071801981039,0,0.376036718347987,0,0,0,0,0,1.59897347891546e-16,0,0,4.1754343996246e-16,0,0,0,0,0,0,0,0
5.26,2.37920088520805,0,-3.80937308552078,0.439988628151553,0,-0.364206025167352,-0.581429808535402,0,0.374511425254747,0,0,0,0,0,1.61832853940597e-16,0,0,4.27713078298053e-16,0,0,0,0,0,0,0,0
5.27,2.38357171239927,0,-3.81299644566464,0.43417810708071,0,-0.360468551305555,-0.580651593084447,0,0.372982807761607,0,0,0,0,0,1.63779127342893e-16,0,0,4.38062673611286e-16,0,0,0,0,0,0,0,0
5.28,2.38788447557724,0,-3.81658250755396,0.428376054715305,0,-0.356746379506197,-0.579735850097526,0,0.371451041995309,0,0,0,0,0,1.65735606684353e-16,0,0,4.48591240219709e-16,0,0,0,0,0,0,0,0
5.29,2.39213926632712,0,-3.82013142436386,0.422583852846332,0,-0.353039540377624,-0.578681276939002,0,0.369916302588557,0,0,0,0,0,1.67701668853768e-16,0,0,4.59297321577453e-16,0,0,0,0,0,0,0,0
5.3,2.39633619011705,0,-3.82364334956684,0.416802896276223,0,-0.349348062789091,-0.577486573974476,0,0.368378762736245,0,0,0,0,0,1.6967662429575e-16,0,0,4.70178942245977e-16,0,0,0,0,0,0,0,0
